POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,TARGET(PRICE_IN_LACS)
0,0,1,3,1,1300.131062,1,1,49.6
1,0,0,2,1,1165.13904,1,1,75.0
1,0,1,2,1,1135.241856,1,1,46.0
1,0,0,3,1,1645.141451,1,1,53.5
1,0,0,4,1,2141.46658,1,1,66.0
1,1,1,3,1,1777.975331,0,0,160.0
1,0,1,2,1,947.6389335,1,1,29.5
0,0,0,3,1,1100.196464,1,1,28.0
1,0,0,2,1,1273.8284130000002,1,1,570.0
1,0,0,2,1,797.0849465,1,1,35.0
0,0,0,2,1,823.0452675,1,1,34.0
0,0,0,2,1,630.1502666,1,1,13.0
0,0,0,3,1,1300.284437,1,1,32.0
1,0,0,3,1,1785.469029,1,1,130.0
1,0,0,3,1,1995.609659,1,1,100.0
1,0,0,4,1,3750.161645,1,1,290.0
1,0,0,3,1,1724.1379309999998,1,1,34.0
1,0,0,3,1,1699.346405,1,1,26.0
0,0,0,2,1,1270.417423,1,1,35.0
0,0,1,1,1,675.0392465,1,1,43.0
1,0,1,3,1,1625.282167,1,1,72.0
0,0,0,3,1,1655.878368,1,1,110.0
0,0,0,3,1,1650.252861,1,1,62.0
1,0,0,1,1,650.1011268,1,1,22.5
0,0,0,4,1,1750.051472,1,1,85.0
0,1,0,3,1,1400.0,0,1,51.8
1,0,1,3,1,1877.410189,1,1,370.0
1,0,1,2,1,1150.190114,1,1,48.4
1,1,1,3,1,1767.3521850000002,0,1,110.0
1,0,1,2,1,800.1361933999999,1,1,23.5
1,0,0,3,1,1250.0,1,1,45.0
0,0,0,1,1,609.0764331,1,1,15.3
0,0,0,2,1,2000.0,1,1,60.0
1,0,0,3,1,1250.0,1,1,45.0
1,0,0,2,1,954.7934528,1,1,24.5
1,1,1,1,1,453.0011325,0,0,64.0
1,0,0,2,1,550.0442,1,1,56.0
1,0,0,3,1,2051.158301,1,1,85.0
1,0,1,3,1,2501.924557,1,1,130.0
0,0,0,2,1,1159.243441,1,1,38.0
0,0,0,2,1,940.2914904,1,1,20.0
1,0,1,3,1,1750.087504,1,1,200.0
1,0,0,3,1,1474.993653,1,1,58.1
0,0,0,2,1,800.0,1,1,25.0
1,0,1,3,1,1678.947368,1,1,63.8
1,1,1,4,1,2171.612103,0,1,1190.0
1,0,0,1,1,675.024108,1,1,42.0
1,0,0,2,1,1302.241066,1,1,43.0
0,0,0,2,1,1166.180758,1,1,60.0
0,0,0,2,1,549.7771174,1,1,18.5
0,0,0,3,1,1399.825022,1,1,48.0
1,0,1,2,1,1176.683563,1,1,130.0
1,0,0,3,1,1282.568807,1,1,69.9
0,0,0,3,1,1609.834626,1,1,110.0
0,0,0,1,1,675.1687922,1,1,9.0
1,1,1,3,1,1950.078003,0,1,350.0
1,1,0,3,1,1650.0,0,1,52.8
1,0,0,2,1,1223.380154,1,1,27.0
1,0,1,2,1,1250.0,1,1,41.0
1,1,0,3,1,1183.522902,0,1,38.5
1,0,0,3,1,1960.01568,1,1,50.0
0,0,0,5,1,2700.096432,1,1,56.0
1,0,0,2,1,980.3921569,1,1,23.5
1,0,0,2,1,1195.652174,1,1,110.0
0,0,0,2,1,900.2976189999999,1,1,24.2
0,0,0,3,1,1328.273245,1,1,42.0
1,0,1,2,1,1125.112511,1,1,100.0
1,0,0,2,1,830.2364197,1,1,210.0
0,0,0,2,1,1554.118018,1,1,98.5
0,0,0,1,1,449.7354497,1,1,10.2
0,0,0,3,1,1210.084034,1,1,36.0
1,0,0,3,1,1800.288046,1,1,75.0
1,1,0,2,1,958.9041096,0,1,140.0
1,0,0,4,1,4800.0,1,1,4500.0
1,0,0,2,1,1350.0135,1,1,150.0
0,0,0,2,1,949.9136442,1,1,22.0
1,0,1,3,1,1040.041602,1,1,180.0
1,0,1,3,1,1449.781659,1,1,83.0
1,1,1,2,1,1350.135014,0,1,60.0
1,0,1,3,1,1579.809004,1,1,57.9
1,0,0,3,1,1489.489489,1,1,24.8
0,0,0,2,1,750.0610799,1,1,30.7
1,0,0,3,1,1419.656786,1,1,45.5
1,0,0,4,1,4095.252541,1,1,270.0
0,0,0,2,1,750.0,1,1,18.0
1,0,1,2,1,883.4442547,1,0,300.0
1,1,1,2,1,910.8108108,0,1,33.7
0,0,0,4,1,2526.595745,1,1,95.0
1,0,0,4,1,5000.0,1,1,550.0
1,0,0,3,1,1559.004948,1,1,230.0
1,0,1,3,1,1553.139561,1,1,70.0
1,1,1,2,1,1207.200847,0,1,68.4
0,0,0,3,1,1400.0,1,1,70.0
1,0,0,3,1,1347.708895,1,1,100.0
1,0,0,4,1,2728.264824,1,1,150.0
1,0,0,4,1,2705.882353,1,1,230.0
1,1,1,4,1,1429.272351,0,0,670.0
1,1,1,1,1,716.0268129,0,1,94.0
0,0,0,3,1,1420.051122,1,1,50.0
1,0,0,2,1,970.042796,1,1,68.0
1,0,0,4,1,3899.835796,1,1,380.0
0,0,0,2,1,900.090009,1,1,30.0
0,0,0,2,1,1264.450867,1,1,35.0
1,0,1,3,1,1850.124378,1,1,59.5
1,0,0,2,1,1070.079731,1,1,51.0
0,0,0,2,1,840.1344215,1,1,35.0
1,0,1,3,1,2280.068402,1,1,120.0
1,0,1,3,1,1671.6817119999998,1,1,100.0
0,0,0,6,1,3200.189641,1,1,270.0
1,1,1,2,1,722.0216606,0,1,180.0
1,1,0,2,1,1300.027858,0,1,140.0
0,1,1,2,1,1069.93737,0,1,41.0
1,0,0,3,1,1773.144914,1,1,330.0
1,1,1,1,1,617.9671647000001,0,0,33.5
1,0,0,1,1,715.0153217999999,1,1,49.0
0,0,0,3,1,1352.169526,1,1,67.0
0,0,0,2,1,1199.637845,1,1,53.0
1,0,0,2,1,1363.109049,1,1,47.0
1,1,0,2,1,802.572041,0,1,33.7
0,0,0,2,1,950.1187648,1,1,24.0
1,0,1,2,1,1217.161984,1,1,120.0
1,0,0,2,1,1050.052503,1,1,30.0
1,1,0,2,1,1073.878628,0,1,40.7
1,0,0,1,1,609.9916634,1,1,300.0
0,0,0,2,1,777.1073322000001,1,1,42.5
0,0,0,2,1,900.0692361,1,1,39.0
0,0,0,2,1,900.0473708999999,1,1,38.0
1,0,0,2,1,1079.913607,1,1,20.0
0,0,0,3,1,1565.55773,1,1,40.0
1,0,0,2,1,950.0777336,1,1,110.0
1,0,0,3,1,1474.080747,1,1,180.0
0,0,0,2,1,1250.0,1,1,68.0
1,0,0,2,1,987.2159091,1,1,27.8
0,0,0,3,1,963.2751355,1,1,32.0
1,0,0,3,1,1350.135014,1,1,30.0
0,0,0,2,1,1085.169352,1,1,66.0
1,0,0,2,1,1187.172371,1,1,77.0
1,1,1,3,1,1800.0,0,1,270.0
1,0,0,1,1,450.0,1,1,18.0
1,0,0,3,1,1610.087294,1,1,83.0
0,0,0,3,1,1600.0,1,1,60.0
1,0,0,2,1,875.8683177000001,1,1,58.0
0,0,0,3,1,1825.047199,1,1,58.0
1,0,0,2,1,750.0340924999999,1,1,55.0
1,0,0,2,1,1050.130672,1,1,44.2
1,0,0,2,1,1276.190476,1,1,40.2
0,0,0,2,1,1050.098447,1,1,48.0
1,1,1,2,1,800.0,0,1,44.0
0,0,0,1,1,677.2009029,1,1,21.0
2,0,0,3,1,134884.5664,1,0,7420.0
1,0,1,1,1,453.0011325,1,1,68.0
1,1,1,2,1,1118.864852,0,1,48.1
1,1,1,3,1,1675.312786,0,1,54.9
0,0,0,2,1,989.927058,1,1,57.0
1,0,0,4,1,3200.0,1,1,320.0
1,1,1,2,1,932.9149351,0,1,110.0
1,0,0,2,1,1151.271754,1,1,43.0
1,0,1,2,1,1277.013752,1,1,65.0
1,0,1,3,1,1609.3404859999998,1,1,51.0
0,0,0,3,1,1305.142261,1,1,100.0
1,0,0,5,1,4995.004995,1,1,600.0
1,0,0,2,1,800.0,1,1,160.0
1,0,0,2,1,1130.00932,1,1,97.0
1,0,0,2,1,960.0529684,1,1,87.0
1,0,1,3,1,1574.590606,1,1,87.5
1,1,1,2,1,917.1252293,0,1,55.0
0,0,0,2,1,780.3790412000001,1,1,14.0
1,0,1,1,1,690.0212313999999,1,1,52.0
2,1,1,2,1,852.4137931,0,0,30.9
1,0,1,2,1,816.1044614,1,1,22.5
1,0,0,1,1,828.0621047000001,1,0,72.0
1,0,1,2,1,1236.009064,1,1,180.0
0,0,0,2,1,1135.159679,1,1,75.0
1,0,0,2,1,1050.030883,1,1,68.0
1,0,0,3,1,1847.187238,1,1,110.0
1,0,0,3,1,2182.684225,1,1,77.9
1,0,0,3,1,1750.028226,1,1,310.0
0,0,0,3,1,800.0,1,1,60.0
1,0,1,3,1,1529.79066,1,1,190.0
1,0,1,3,1,1018.387553,1,1,180.0
1,1,0,1,1,428.0137341,0,1,91.0
1,1,0,3,1,1287.5,0,1,41.2
0,0,0,2,1,950.0,1,1,38.0
1,0,0,3,1,1492.537313,1,1,260.0
0,0,0,3,1,1482.030382,1,1,120.0
1,0,1,3,1,1336.784323,1,1,470.0
1,1,1,2,1,1152.308252,0,1,31.7
1,0,1,3,1,745.4323995,1,1,30.6
0,0,0,2,1,760.5016922,1,1,38.2
0,0,1,3,1,1495.162709,1,1,85.0
1,1,0,2,1,907.1117562,0,0,25.0
0,0,0,1,1,468.0851063999999,1,1,11.0
0,0,0,2,1,651.8904824,1,1,15.0
1,1,0,2,1,630.0114547999999,0,1,22.0
1,1,1,3,1,2150.304083,0,1,99.0
1,1,1,2,1,626.2135922,0,0,64.5
1,0,0,2,1,1017.293998,1,1,110.0
0,0,1,2,1,1224.177506,1,1,32.0
1,0,0,3,1,1214.329083,1,1,100.0
0,0,0,2,1,1250.0,1,1,60.0
1,0,1,3,1,1974.103163,1,1,93.0
0,0,0,2,1,914.0767824,1,1,40.0
1,1,1,3,1,979.7746518,0,0,140.0
1,0,0,1,1,655.0218341,1,1,45.0
1,0,1,3,1,2067.649242,1,1,390.0
1,0,0,1,1,730.0204918,1,1,57.0
2,0,0,3,1,1225.114855,1,0,40.0
0,0,0,2,1,1000.0,1,1,25.0
1,0,1,2,1,1329.787234,1,1,40.0
1,0,0,3,1,1310.125398,1,1,70.0
0,0,0,2,1,1050.119332,1,1,44.0
1,1,0,2,1,1099.00174,0,1,120.0
1,0,0,2,1,741.1851904,1,1,420.0
0,0,0,3,1,1404.180629,1,1,88.0
1,1,1,2,1,576.7012687000001,0,0,130.0
0,0,0,2,1,1267.197683,1,1,35.0
1,0,1,1,1,576.0,1,1,72.0
1,0,1,1,1,418.9066536,1,1,120.0
1,0,0,4,1,2591.722686,1,1,320.0
1,0,0,2,1,1129.908619,1,1,91.5
0,1,0,2,1,900.2770082999999,0,1,13.0
1,0,1,2,1,1285.21997,1,1,52.0
1,0,0,3,1,2356.432187,1,1,270.0
1,0,0,3,1,1425.178147,1,1,60.0
1,0,0,3,1,1705.708438,1,1,75.0
1,0,0,3,1,906.6666667000002,1,1,170.0
1,0,1,2,1,1159.885796,1,1,65.0
0,0,1,2,1,1250.0,1,1,32.0
0,0,0,2,1,1080.139373,1,1,31.0
1,0,0,2,1,926.0484191,1,1,70.0
1,0,0,2,1,1000.0,1,1,70.0
1,0,0,2,1,1150.012778,1,1,45.0
1,0,1,3,1,1263.823065,1,1,120.0
1,0,1,2,1,1342.826244,1,1,74.5
0,0,1,3,1,1364.1585300000002,1,1,95.0
1,0,0,2,1,900.0090001,1,1,100.0
0,0,0,2,1,892.0606601,1,1,60.0
1,0,0,1,1,593.8927627,1,1,24.7
1,0,0,3,1,1181.553004,1,1,320.0
1,0,1,2,1,1315.053162,1,1,47.0
1,0,0,2,1,1071.080818,1,1,110.0
1,0,0,2,1,905.0546448,1,1,53.0
1,0,1,3,1,1485.009807,1,1,53.0
0,0,0,2,1,1388.888889,1,1,45.0
1,0,0,2,1,1100.352113,1,1,25.0
0,0,0,3,1,1586.9140630000002,1,1,65.0
2,1,0,2,1,1102.2364220000002,0,0,48.3
1,0,0,3,1,1880.141011,1,1,160.0
1,1,1,3,1,1297.989031,0,1,63.9
1,0,1,3,1,2046.38472,1,1,120.0
1,0,1,3,1,1699.716714,1,1,72.0
1,0,0,2,1,1250.0,1,1,140.0
0,0,0,3,1,981.3084112,1,1,21.0
1,0,0,2,1,1095.290252,1,1,120.0
1,0,0,2,1,1050.019091,1,1,110.0
1,1,1,1,1,498.2964225,0,1,23.4
0,0,0,1,1,650.0956022999999,1,1,17.0
0,0,0,1,1,645.9770115,1,1,28.1
1,0,0,2,1,1060.114742,1,1,85.0
1,0,1,2,1,1120.657452,1,1,120.0
2,1,1,3,1,1570.247934,0,0,38.0
0,0,0,3,1,1527.183873,1,1,100.0
1,0,0,2,1,1045.10451,1,1,76.0
1,0,0,3,1,2556.890821,1,1,200.0
1,0,0,2,1,1365.0,1,1,81.9
0,0,0,1,1,553.0682117,1,1,21.0
1,0,0,2,1,1273.12897,1,1,46.1
0,0,0,3,1,1536.09831,1,1,120.0
1,0,0,2,1,659.0038314,1,1,86.0
0,0,1,2,1,1010.10101,1,1,48.0
0,0,0,1,1,610.0422337,1,1,26.0
1,1,1,2,1,1084.0,0,1,81.3
0,0,0,3,1,1525.010167,1,1,150.0
1,0,1,2,1,1073.138517,1,1,65.0
1,0,0,2,1,1032.204789,1,1,100.0
1,1,1,2,1,731.7073171,0,0,21.9
1,0,0,3,1,1840.168244,1,1,140.0
0,0,0,2,1,1274.078568,1,1,84.0
1,0,1,3,1,2060.641743,1,1,140.0
1,1,0,2,1,790.3225806,0,1,24.5
0,0,0,3,1,1250.0,1,1,25.0
1,0,1,1,1,606.0173963,1,1,170.0
1,0,1,2,1,1180.080245,1,1,100.0
1,0,0,2,1,1300.091771,1,1,85.0
1,0,0,2,1,1150.306748,1,1,37.5
1,0,0,3,1,1529.411765,1,1,130.0
0,0,0,2,1,1150.109062,1,1,58.0
1,1,1,2,1,1267.719258,0,1,110.0
1,0,0,3,1,1820.072803,1,1,140.0
1,0,1,2,1,1100.110011,1,1,60.0
1,0,0,2,1,1373.567412,1,1,320.0
1,0,1,4,1,3539.823009,1,1,220.0
0,1,0,2,1,1250.0,0,1,60.0
1,0,0,1,1,715.0983259999999,1,1,44.0
0,0,0,2,1,1180.327869,1,1,36.0
1,0,0,1,1,460.0141543,1,1,65.0
0,0,0,3,1,1750.448833,1,1,58.5
0,0,0,2,1,1250.0,1,1,45.0
0,0,0,1,1,454.5454545,1,1,14.7
1,0,1,2,1,1156.25,1,1,37.0
1,0,1,4,1,3017.170443,1,1,550.0
0,0,0,3,1,1275.148767,1,1,45.0
1,0,0,2,1,789.4736842,1,1,150.0
1,0,1,3,1,1464.128843,1,1,120.0
1,0,0,1,1,744.7402718,1,1,160.0
1,0,0,4,1,2197.260274,1,1,80.2
1,0,0,2,1,1262.980634,1,1,180.0
1,0,0,3,1,2500.0,1,1,150.0
1,0,0,2,1,1096.057239,1,1,72.0
0,0,0,2,1,900.090009,1,1,40.0
1,1,1,2,1,636.682243,0,1,21.8
1,1,0,3,1,1750.164078,0,1,80.0
0,0,0,3,1,2840.909091,1,1,60.0
0,0,0,3,1,1078.705553,1,1,27.0
0,0,0,2,1,1199.563795,1,1,22.0
0,1,1,3,1,1575.0,0,1,69.3
1,0,0,2,1,1020.049244,1,1,58.0
1,0,0,3,1,1904.761905,1,1,100.0
0,0,0,3,1,1125.304136,1,1,37.0
1,1,1,1,1,462.7862595,0,0,87.3
1,0,0,3,1,1301.78421,1,1,170.0
0,0,0,2,1,1199.887069,1,1,85.0
1,0,0,3,1,1606.217617,1,1,62.0
1,0,0,1,1,556.0851605,1,1,35.0
0,0,1,3,1,1501.812532,1,1,87.0
1,0,0,3,1,1073.913043,1,1,24.7
0,0,0,2,1,1290.322581,1,1,48.0
1,0,1,3,1,1377.593361,1,1,49.8
1,1,1,2,1,873.6608792000002,0,1,47.3
1,0,1,2,1,473.8302934,1,1,23.9
1,1,0,2,1,1265.130808,0,1,64.8
0,0,0,3,1,1431.560401,1,1,130.0
1,0,1,3,1,1721.170396,1,1,130.0
0,0,0,1,1,658.0016247000001,1,1,16.2
1,0,0,3,1,2155.94682,1,1,180.0
2,1,1,1,1,457.612203,0,0,31.2
0,0,0,3,1,1406.110188,1,1,110.0
1,0,0,3,1,1351.849576,1,1,110.0
1,0,0,3,1,1330.555556,1,1,47.9
0,0,0,1,1,750.122971,1,1,30.5
0,0,0,3,1,1215.066829,1,1,30.0
1,0,1,2,1,870.3859060000001,1,1,41.5
1,1,1,3,1,1800.110436,0,1,65.2
1,0,0,3,1,1380.195795,1,1,86.0
0,0,0,2,1,850.0772798,1,1,22.0
0,0,0,1,1,562.2913372,1,1,32.0
1,1,0,3,1,1420.185571,0,1,75.0
1,0,0,3,1,1798.410707,1,1,43.0
0,0,0,2,1,890.0316456,1,1,90.0
1,0,0,2,1,1199.9825460000002,1,1,550.0
1,0,0,3,1,1200.274348,1,1,35.0
0,0,0,4,1,1250.0,1,1,29.0
0,0,0,2,1,924.9471459,1,1,35.0
0,0,0,3,1,1000.0,1,1,38.0
1,0,0,2,1,1263.94052,1,1,34.0
1,1,1,2,1,1170.094839,0,1,95.0
0,0,0,1,1,650.0847937000001,1,1,11.5
1,0,0,2,1,1160.092807,1,1,45.0
0,0,0,1,1,520.1560468,1,1,12.0
1,0,0,2,1,1040.582726,1,1,220.0
1,0,1,2,1,1320.233344,1,1,43.0
0,0,1,2,1,884.8080133999999,1,1,26.5
1,0,0,2,1,1381.079215,1,1,140.0
0,0,0,3,1,1401.206101,1,1,79.0
2,1,1,1,1,609.6551724,0,0,22.1
1,0,1,2,1,1075.032909,1,1,49.0
0,0,1,3,1,1680.244399,1,1,99.0
1,0,0,3,1,970.3085581,1,1,100.0
0,0,0,3,1,1555.299539,1,1,67.5
1,0,0,2,1,1129.943503,1,1,190.0
1,0,0,2,1,860.0158772,1,1,130.0
0,1,0,2,1,2600.472813,0,1,99.0
2,1,0,2,1,830.0,0,0,66.4
0,0,0,2,1,1200.111638,1,1,43.0
0,0,0,2,1,953.1590414,1,1,35.0
1,0,0,2,1,952.3809524,1,1,160.0
0,0,1,4,1,1944.742489,1,1,72.5
1,0,0,3,1,1150.0,1,1,230.0
0,0,0,3,1,849.0165558,1,1,60.0
1,0,1,3,1,1773.0496449999998,1,1,110.0
0,0,0,2,1,1300.052002,1,1,75.0
2,1,1,3,1,1500.0,0,0,57.0
0,0,0,1,1,459.9725973999999,1,1,23.5
0,0,1,2,1,1218.701529,1,1,110.0
1,0,1,1,1,567.2131147999999,1,1,17.3
0,0,0,1,1,513.3333333,1,1,15.4
0,0,0,1,1,550.0550055,1,1,25.0
0,0,1,3,1,1840.225157,1,1,85.0
2,0,1,3,1,1721.875,1,0,55.1
1,1,1,2,1,772.0631904,0,1,130.0
1,0,1,2,1,824.0317627000001,1,1,110.0
1,1,1,3,1,1388.2352939999998,0,1,47.2
1,0,0,2,1,1250.0,1,1,52.0
1,0,0,3,1,1125.080593,1,1,34.9
1,0,1,3,1,1804.966096,1,1,370.0
0,0,0,2,1,1050.052503,1,1,60.0
1,0,1,3,1,845.5944529,1,0,100.0
1,0,0,1,1,700.0,1,1,56.0
0,0,0,2,1,908.832718,1,1,32.0
0,1,1,3,1,1391.035549,0,1,45.0
0,0,0,2,1,972.2222222,1,1,28.0
1,0,0,2,1,777.1428571,1,1,170.0
1,0,1,2,1,1193.00106,1,1,90.0
0,0,0,2,1,990.0990099,1,1,35.0
0,1,0,1,1,397.6514545,0,1,14.9
0,1,1,2,1,899.8691098999999,0,1,55.0
1,0,0,1,1,639.9317406,1,1,45.0
1,0,0,1,1,680.9669731,1,1,100.0
1,0,1,1,1,555.5555555999999,1,0,100.0
1,1,1,2,1,1173.062998,0,1,81.0
1,0,0,2,1,1087.150241,1,1,61.0
0,0,0,3,1,750.085237,1,1,22.0
1,0,0,2,1,1000.0,1,1,85.0
1,0,1,3,1,1593.272848,1,1,72.0
0,0,0,2,1,950.0542888,1,1,35.0
1,0,1,2,1,951.1077158,1,1,24.9
1,1,0,3,1,1500.0,0,1,75.0
1,0,1,3,1,1885.197562,1,1,95.9
1,0,0,2,1,1240.096452,1,1,36.0
0,1,1,3,1,1415.428167,0,1,40.0
0,0,0,2,1,1240.221332,1,1,65.0
1,0,1,2,1,812.9346942000001,1,1,90.0
1,0,0,3,1,1647.898929,1,1,120.0
1,0,1,2,1,1200.05275,1,1,91.0
0,0,0,3,1,1434.901878,1,1,68.0
1,0,1,2,1,1215.168657,1,1,58.0
0,0,0,2,1,960.0180709,1,1,85.0
0,0,1,3,1,2295.492487,1,1,110.0
0,0,0,2,1,1000.0,1,1,19.5
1,1,1,3,1,1764.446405,0,1,160.0
0,0,1,2,1,1242.0431609999998,1,1,80.0
0,1,0,2,1,800.0,0,1,26.0
0,0,0,2,1,850.1594049,1,1,24.0
0,0,0,1,1,450.0281268,1,1,24.0
0,0,1,1,1,678.119349,1,1,30.0
1,0,0,3,1,1844.28929,1,1,140.0
1,0,1,2,1,1015.123265,1,1,49.0
0,0,0,2,1,932.8358209,1,1,25.0
0,0,0,3,1,1654.575538,1,1,130.0
1,1,1,1,1,470.388649,0,1,30.5
1,0,0,3,1,1910.04313,1,1,62.0
0,0,0,2,1,1179.673321,1,1,39.0
1,0,1,2,1,1025.056948,1,1,54.0
1,0,1,4,1,2200.220022,1,0,60.0
0,1,1,1,1,599.1611744,0,1,20.0
1,0,0,2,1,1100.060277,1,1,73.0
0,1,1,2,1,1256.862179,0,1,87.0
1,0,0,3,1,1355.199135,1,1,75.2
0,0,0,3,1,1033.295063,1,1,45.0
1,0,1,2,1,1304.052997,1,1,250.0
1,0,0,3,1,1400.124456,1,1,90.0
1,0,0,2,1,800.0,1,1,81.0
1,0,1,3,1,2169.854166,1,1,430.0
1,0,0,1,1,569.1056911000001,1,1,28.0
1,0,0,1,1,620.0455222999999,1,1,79.0
0,0,0,2,1,730.1808067000001,1,1,21.0
0,0,1,2,1,1075.268817,1,1,34.0
2,0,0,2,1,1184.090909,1,0,52.1
0,0,0,2,1,1100.0,1,1,22.0
1,0,0,3,1,1640.28777,1,1,57.0
0,0,0,2,1,715.0518413,1,1,20.0
0,0,0,1,1,564.2633228999999,1,1,9.0
0,0,0,3,1,1500.375094,1,1,40.0
0,0,0,1,1,750.1875468999999,1,1,20.0
1,1,1,2,1,515.6445557,0,0,20.6
1,0,0,2,1,1037.79296,1,1,120.0
1,0,1,2,1,574.0393627000001,1,1,24.5
2,0,0,2,1,1179.813594,1,0,51.9
1,1,1,3,1,83212.07712,0,0,9150.0
1,0,0,2,1,1147.028154,1,1,55.0
1,0,1,3,1,1353.236607,1,1,48.5
1,1,1,3,1,1688.235294,0,1,57.4
0,0,1,3,1,1900.538486,1,1,60.0
1,1,1,4,1,3486.0557770000005,0,1,140.0
1,1,0,2,1,819.1747573,0,1,27.0
0,0,0,1,1,600.0,1,1,33.0
1,0,0,2,1,1199.878493,1,1,79.0
1,0,1,2,1,1079.8303119999998,1,1,56.0
0,1,1,3,1,1650.165017,0,1,70.0
1,0,0,2,1,1150.054765,1,1,63.0
1,0,0,2,1,1042.5587369999998,1,1,280.0
0,0,0,4,1,2632.040709,1,1,150.0
1,0,0,3,1,2040.370977,1,1,74.8
0,0,0,2,1,796.5686275,1,1,26.0
1,0,0,2,1,1080.050826,1,1,68.0
0,1,0,2,1,966.8508287,0,1,35.0
2,0,0,3,1,1600.0,1,0,62.4
1,0,0,2,1,820.0168209,1,1,39.0
1,0,1,2,1,1133.093525,1,1,63.0
1,0,1,2,1,1109.960041,1,1,75.0
1,0,0,1,1,620.048226,1,1,18.0
1,1,1,2,1,345.276221,0,0,34.5
0,0,0,3,1,1850.15989,1,1,81.0
1,1,0,3,1,1390.268123,0,1,28.0
0,0,1,2,1,1090.074584,1,1,76.0
1,0,0,3,1,1549.358123,1,1,35.0
1,1,1,2,1,993.1122858,0,1,62.0
0,0,0,2,1,665.1147323,1,1,20.0
1,0,0,3,1,1265.1413189999998,1,1,47.0
1,0,0,2,1,925.1003121,1,1,83.0
1,1,1,3,1,1467.13615,0,1,100.0
0,0,0,2,1,1178.20324,1,1,48.0
1,1,0,1,1,580.6288032000001,0,1,22.9
1,1,1,1,1,416.6666667,0,0,63.1
1,0,0,1,1,650.0,1,1,32.5
0,0,0,3,1,1614.639397,1,1,60.0
1,1,0,1,1,418.9373297,0,1,36.9
0,0,1,2,1,1232.006225,1,1,95.0
2,1,1,2,1,711.4854073,0,0,49.0
1,0,0,3,1,1300.014445,1,1,450.0
1,0,0,1,1,600.0,1,1,36.0
1,0,0,2,1,1225.023139,1,1,450.0
1,0,1,4,1,2400.0,1,1,69.0
1,0,0,2,1,1215.132693,1,1,43.04
0,0,0,3,1,1200.171453,1,1,28.0
1,0,1,2,1,1017.604559,1,1,100.0
0,0,0,2,1,893.4869504000001,1,1,38.0
1,0,0,2,1,1079.754601,1,1,44.0
1,0,0,3,1,1200.0,1,1,75.0
1,0,0,4,1,2200.4889980000003,1,1,90.0
1,0,0,6,1,5800.464037,1,1,500.0
0,0,0,4,1,2100.375857,1,1,95.0
0,0,0,1,1,550.1222494,1,1,18.0
0,0,0,3,1,1635.244325,1,1,85.0
1,0,0,1,1,537.0462456,1,1,54.0
1,0,0,1,1,650.0742942,1,1,35.0
1,1,1,1,1,708.7378641,0,1,36.5
1,1,0,3,1,1724.0,0,1,86.2
1,1,1,2,1,1165.02779,0,1,54.5
1,1,1,3,1,1537.9686,0,1,240.0
0,0,0,3,1,1296.17628,1,1,60.0
1,0,0,2,1,1100.173712,1,1,38.0
0,1,0,2,1,1250.0,0,1,45.0
0,0,0,2,1,810.3727715,1,1,15.0
1,1,0,2,1,853.2423207999999,0,1,25.0
1,0,0,1,1,685.1155292999999,1,1,25.5
1,0,1,2,1,976.1023225,1,1,29.0
1,0,0,2,1,1200.0,1,1,21.0
1,0,0,1,1,584.9665841,1,1,77.9
1,0,0,3,1,2190.026954,1,1,130.0
0,0,0,2,1,2124.372345,1,1,55.0
1,1,0,3,1,1295.824102,0,1,310.0
0,0,0,3,1,2200.0,1,1,66.0
0,0,0,1,1,525.0596659,1,1,22.0
0,0,0,4,1,1510.45701,1,1,39.0
1,0,0,2,1,1344.87686,1,1,160.0
0,0,0,2,1,500.0,1,1,16.0
0,0,0,2,1,1125.082727,1,1,85.0
0,0,0,1,1,450.1385042,1,1,6.5
0,0,0,3,1,1377.410468,1,1,45.0
1,1,1,2,1,929.4832073,0,1,150.0
1,0,0,1,1,727.9344859,1,1,32.0
1,0,0,2,1,810.0147275,1,1,33.0
1,1,1,3,1,1408.15719,0,1,47.3
1,0,1,3,1,1925.320887,1,1,66.0
1,1,0,2,1,1050.295858,0,1,35.5
0,0,0,2,1,8796.296295999999,1,1,19.0
0,0,0,4,1,2286.374134,1,1,99.0
1,0,0,4,1,1993.024415,1,1,120.0
0,0,0,1,1,674.9401263,1,1,31.0
1,0,0,3,1,1392.1453689999998,1,1,95.0
1,0,1,2,1,1000.0,1,1,150.0
0,0,0,2,1,820.1202843,1,1,30.0
1,0,0,5,1,2645.082791,1,1,500.0
2,1,1,3,1,1492.537313,0,0,100.0
0,0,1,2,1,873.1082653999999,1,1,45.0
0,0,0,4,1,3087.563295,1,1,250.0
0,0,0,2,1,1200.063161,1,1,76.0
1,0,0,1,1,584.1803949,1,1,100.0
1,0,0,2,1,1150.012778,1,1,90.0
1,0,0,3,1,1780.0147309999998,1,1,290.0
1,0,0,3,1,3086.980207,1,1,850.0
1,0,1,2,1,850.0772798,1,1,33.0
0,0,0,2,1,1220.232238,1,1,62.0
1,1,1,2,1,785.4545455,0,1,270.0
1,1,1,3,1,769.2307692,0,0,200.0
0,0,0,1,1,600.0,1,1,30.0
